current_house_price,zipcode,ownership_pct
485172,46520,0.047
943434,50032,0.086
831120,26380,0.084
364751,41884,0.055
822732,50023,0.089
917876,31180,0.014
225082,36980,0.007
736859,36540,0.005
550743,29100,0.044
426699,24260,0.014
457105,23420,0.025
404819,21660,0.062
680715,29940,0.065
634706,48900,0.079
674387,50024,0.009
916672,11244,0.079
485840,47300,0.006
566928,13820,0.026
367592,24660,0.073
547534,42700,0.03
365086,27140,0.043
205698,44060,0.05
869055,48140,0.088
578671,50030,0.065
203009,34620,0.071
645063,24020,0.085
142350,36260,0.086
352603,36420,0.095
693014,50048,0.068
220665,12100,0.099
575854,22380,0.044
530388,19380,0.066
717251,50013,0.042
934051,22540,0.069
140943,12220,0.028
948981,15940,0.093
898740,14010,0.004
465047,40900,0.004
957425,43100,0.013
298429,36140,0.096
733469,33460,0.061
726332,15180,0.069
519686,48260,0.078
132141,29404,0.094
775832,27340,0.059
831478,50024,0.034
205624,24340,0.071
178024,27180,0.031
429527,39660,0.081
354383,36540,0.065
324633,24420,0.078
710937,23460,0.007
488034,50001,0.029
823419,29540,0.086
782909,22500,0.092
662826,30340,0.039
774525,40060,0.005
102257,18140,0.055
920952,13140,0.002
305130,40660,0.087
902545,20524,0.062
531586,16580,0.071
985538,48864,0.097
890330,29020,0.057
674176,40580,0.063
833377,19460,0.016
419301,11100,0.03
709153,24300,0.071
625696,47020,0.03
909810,18140,0.033
566720,32780,0.03
991779,31900,0.031
612521,38940,0.093
226364,13820,0.027
969391,33540,0.052
253007,34940,0.096
713326,27620,0.008
960337,35004,0.046
441156,39140,0.045
516100,19660,0.005
234412,36540,0.023
557644,46660,0.014
674296,22140,0.034
941564,17020,0.056
544968,23844,0.01
265302,10420,0.066
420195,10580,0.096
163175,39740,0.094
927860,48900,0.063
707853,18700,0.092
964885,31420,0.054
879527,25540,0.026
278276,50030,0.038
343685,29620,0.088
817587,30300,0.024
990158,45540,0.041
715101,38340,0.012
846131,0,0.094
312288,20220,0.032
473333,38940,0.1
214553,30300,0.018
395817,50019,0.074
563573,50018,0.077
329918,12700,0.092
458013,18140,0.005
173089,27900,0.009
281588,40140,0.073
440825,15180,0.083
833805,46520,0.086
507855,49740,0.081
218582,29180,0.059
707976,10740,0.067
587012,21300,0.021
761878,38060,0.089
646980,22180,0.005
406189,38060,0.097
991290,26980,0.09
137959,40420,0.081
723893,28420,0.048
791249,50012,0.046
473204,50029,0.081
132882,45820,0.008
862404,29940,0.018
466576,26300,0.019
114647,47580,0.062
579314,25500,0.007
602114,50012,0.005
437594,48660,0.085
121794,12100,0.055
759004,33700,0.03
942249,24540,0.091
632814,46060,0.053
181388,41700,0.088
250675,31460,0.03
890763,40420,0.049
815477,16860,0.089
357463,42700,0.093
903893,34940,0.078
110776,43780,0.098
614784,19380,0.039
427156,33140,0.092
575956,41100,0.063
581553,48900,0.056
902330,44420,0.058
378137,49420,0.099
135334,17140,0.089
474145,44700,0.015
866255,45220,0.043
506170,20700,0.08
690277,19380,0.014
967895,50039,0.042
275493,23900,0.024
161641,32780,0.092
301514,43620,0.003
522578,25260,0.054
138834,13220,0.089
464630,50035,0.022
116121,30980,0.077
116295,38900,0.025
681619,12060,0.013
385972,48700,0.065
516934,13460,0.022
293303,37860,0.034
877846,26620,0.058
873289,50049,0.1
618764,44940,0.024
332389,42020,0.1
923996,31020,0.016
721638,36420,0.021
262375,38900,0.044
962748,21500,0.067
636920,20260,0.049
117678,45780,0.012
144020,48900,0.008
993010,33660,0.059
532968,29404,0.072
914715,15980,0.099
115089,34820,0.029
267341,19740,0.047
870692,12020,0.031
651162,23460,0.088
653367,19300,0.082
219460,42700,0.082
806627,29404,0.054
146073,50013,0.055
222126,50056,0.089
137923,21140,0.019
695355,24260,0.081
460774,17140,0.079
211260,10540,0.079
180664,16974,0.054
897698,44180,0.075
318487,12420,0.095
569132,14500,0.065
643510,17980,0.027
393869,29740,0.011
449403,25500,0.023
291034,50032,0.071
609086,11540,0.06
477141,17820,0.09
651778,36084,0.093
930011,10740,0.057
971404,36100,0.019
286724,46520,0.082
175634,50041,0.018
361294,16180,0.031
426004,15680,0.047
924163,22520,0.015
613190,50041,0.015
719326,12620,0.072
882063,12260,0.024
654892,44100,0.099
342574,25940,0.059
651689,50008,0.076
907724,27100,0.007
381019,29340,0.04
974607,24260,0.074
787721,32820,0.054
520264,44940,0.013
354595,41180,0.075
743706,20940,0.042
826518,24260,0.057
553178,28700,0.049
811612,12700,0.058
296101,15180,0.009
353129,46520,0.071
788803,39820,0.049
161447,41100,0.075
980015,38860,0.034
579572,50001,0.008
873026,12060,0.084
312527,50027,0.058
524169,44420,0.011
300225,16974,0.074
338082,50033,0.053
405429,33140,0.008
871328,43620,0.019
961585,39540,0.02
661882,22020,0.032
419644,34580,0.084
410508,12420,0.051
349839,16220,0.038
616343,42340,0.055
221648,41940,0.004
937271,17660,0.006
333344,45104,0.026
379576,12020,0.044
971997,43780,0.005
549558,21060,0.059
569599,31084,0.06
720285,20940,0.001
468789,46540,0.008
260404,37900,0.032
676572,26980,0.008
947885,20740,0.018
587573,31340,0.096
708267,30860,0.07
540002,20994,0.006
257181,13460,0.044
652330,43900,0.006
298540,36220,0.028
693367,47580,0.099
121368,36140,0.031
999911,41940,0.069
207867,14860,0.055
606151,22540,0.049
930642,13140,0.075
563928,15680,0.008
712703,16580,0.024
563438,29180,0.023
872434,16540,0.076
158760,36220,0.083
461442,48424,0.004
147562,42220,0.067
397496,27980,0.031
260971,15764,0.091
242160,50030,0.075
116369,10580,0.063
490495,47940,0.05
567416,40660,0.041
248571,34940,0.049
928310,22020,0.058
588598,23540,0.082
986732,35660,0.095
194669,25940,0.095
744472,48060,0.084
892877,45460,0.007
871592,43900,0.004
806547,50036,0.055
218907,48660,0.086
369385,50005,0.035
646658,36740,0.043
563448,30300,0.088
503639,50009,0.078
123241,42680,0.065
561633,16940,0.007
377145,18580,0.088
458422,14740,0.02
920024,48300,0.01
941052,11540,0.049
833477,22220,0.086
237552,33660,0.006
944940,39140,0.033
951633,45540,0.071
587805,50011,0.077
667558,10780,0.077
799030,42020,0.075
679094,27100,0.069
206814,20260,0.089
515144,50002,0.068
103681,50048,0.041
811931,11260,0.027
122242,50025,0.084
457373,41420,0.055
526611,41740,0.084
869792,22660,0.001
136690,29820,0.035
390548,23060,0.036
150139,42340,0.061
940094,27500,0.045
354490,22140,0.069
484606,15940,0.069
159010,33124,0.078
872667,31084,0.086
118779,42020,0.067
206908,25620,0.094
827657,35084,0.067
978578,21140,0.095
890265,33780,0.065
848114,19140,0.035
806508,35084,0.017
216247,31460,0.013
799261,45300,0.1
800684,20940,0.027
290016,50032,0.085
976466,16060,0.01
322351,19300,0.059
752206,50044,0.021
693305,44700,0.079
734601,50041,0.04
910224,13820,0.085
725140,40420,0.031
387278,47300,0.033
735033,50009,0.015
460497,46220,0.047
271517,45780,0.081
143559,50046,0.086
819760,36100,0.006
727700,42020,0.037
163488,33340,0.063
249229,21420,0.078
990130,50046,0.097
355398,29200,0.021
424471,42220,0.038
736748,45780,0.038
226357,20940,0.011
322430,35840,0.005
164013,11244,0.025
538434,16180,0.048
677404,19140,0.019
919969,16620,0.05
295103,33740,0.036
428391,50050,0.03
822164,28020,0.023
321500,30020,0.075
384641,45540,0.025
285654,16060,0.078
154221,30460,0.067
437830,15980,0.061
940856,22540,0.031
307732,43340,0.022
133224,44180,0.067
614616,18580,0.079
110082,35660,0.041
772439,49740,0.031
731224,29460,0.055
666769,14500,0.08
289543,41740,0.098
500316,41540,0.049
523102,36780,0.003
199985,41620,0.034
326752,35660,0.069
483972,22140,0.057
525570,11540,0.061
918873,34580,0.03
575622,46140,0.099
751151,46220,0.046
338078,24340,0.039
255108,35614,0.011
585666,19124,0.019
265214,35380,0.002
341794,15180,0.089
460952,15260,0.09
897897,29200,0.01
872823,38860,0.051
222443,16740,0.024
206978,41420,0.025
587670,20220,0.032
391581,15380,0.037
334481,46140,0.052
394169,13460,0.049
562799,29020,0.029
767278,49420,0.067
760970,30300,0.053
204381,44100,0.012
197166,28660,0.043
352447,15940,0.094
783523,42020,0.082
542218,39660,0.041
269902,20524,0.016
755837,50026,0.04
627331,26380,0.054
862442,12220,0.077
759851,29740,0.04
863589,33460,0.064
336401,35084,0.008
686323,19380,0.088
707089,46140,0.003
205410,32820,0.079
606872,29420,0.015
866241,26420,0.013
408283,50028,0.057
119098,13220,0.053
108300,31420,0.088
414373,24220,0.094
744567,24140,0.051
884512,11180,0.008
447446,30300,0.077
225168,41940,0.009
226876,50027,0.077
454754,35300,0.027
773250,10900,0.055
757558,50022,0.037
135626,23844,0.048
198314,16300,0.008
552895,50010,0.013
381183,41700,0.085
554217,27620,0.052
795809,22420,0.005
261934,50004,0.095
913404,11460,0.023
812178,41740,0.049
900906,41700,0.054
546805,23580,0.059
982211,45540,0.087
554508,47940,0.01
152791,50028,0.075
911114,28020,0.038
311455,43300,0.06
667306,19500,0.016
871869,30700,0.012
110291,33140,0.063
434894,50023,0.008
386792,15540,0.024
943536,49660,0.018
344844,33260,0.013
625307,29020,0.023
396589,30700,0.027
105973,43900,0.027
590074,25620,0.028
251513,47020,0.047
181042,41100,0.031
479805,50054,0.012
368663,12940,0.084
691540,17900,0.057
399994,45300,0.091
231294,29740,0.054
123114,33740,0.005
286036,49340,0.043
705362,19460,0.051
648918,46340,0.078
121652,48700,0.065
255680,29340,0.092
730901,22540,0.008
450886,50036,0.09
204144,23460,0.024
276297,50009,0.055
431201,39460,0.041
844650,41500,0.096
184170,20524,0.03
115612,35840,0.062
549685,31740,0.058
921336,33540,0.002
422369,24140,0.011
195829,16700,0.017
276551,30140,0.069
217330,45940,0.09
365895,50038,0.018
508060,21420,0.047
889902,12220,0.038
376273,50030,0.068
593292,39140,0.087
624665,38060,0.043
975551,32900,0.049
814112,48660,0.094
221932,29420,0.008
304613,31140,0.068
964142,47220,0.05
730518,29340,0.036
280139,13460,0.039
934760,46340,0.029
212079,35100,0.096
920934,14100,0.087
429446,33460,0.093
392261,35004,0.096
477498,25860,0.086
288123,27780,0.08
415672,17780,0.062
908194,48060,0.077
503566,50037,0.064
616906,27100,0.083
320223,32580,0.08
956990,15980,0.071
587267,29460,0.055
480705,33780,0.013
359538,31340,0.097
818654,25860,0.043
637823,49660,0.097
687016,41420,0.08
304264,30140,0.048
629661,31700,0.095
130461,27060,0.029
919940,37460,0.079
156612,34740,0.08
994878,50019,0.05
800369,41700,0.036
816644,41100,0.003
545728,30860,0.087
531491,12220,0.087
562383,37340,0.067
870636,29020,0.094
512800,22140,0.066
493687,47300,0.028
491313,23540,0.038
709619,50025,0.07
543012,17300,0.009
774660,48900,0.039
431684,43620,0.078
479253,33780,0.026
362537,50018,0.066
298776,46060,0.066
532089,41884,0.035
584964,11244,0.008
176205,50051,0.009
937815,31900,0.011
751843,29200,0.098
140699,33460,0.055
800769,19740,0.017
457392,40220,0.064
332855,22420,0.052
147967,28020,0.032
548584,34940,0.061
353914,19780,0.051
184105,23844,0.057
974444,36220,0.088
364224,29020,0.02
263644,28100,0.042
643797,22540,0.031
103261,26300,0.096
193825,36084,0.03
474588,31140,0.052
749866,50035,0.069
710146,12100,0.085
337255,11180,0.016
740392,35660,0.01
401578,27740,0.005
840781,50029,0.074
451282,27780,0.087
318914,35980,0.094
876825,12980,0.069
389391,31140,0.048
901092,11244,0.044
217983,43780,0.009
367047,20500,0.031
141909,47020,0.038
803461,23540,0.048
460442,22500,0.009
748472,39300,0.079
579038,28020,0.001
609414,31084,0.091
257441,43100,0.05
840872,30340,0.021
987544,16540,0.093
178255,11180,0.026
563493,10580,0.056
191774,27980,0.016
719620,50004,0.089
644933,28140,0.014
289963,50002,0.025
625555,29200,0.034
290821,26980,0.008
762018,50031,0.046
421232,47580,0.089
746730,34060,0.086
952782,45104,0.022
449409,40484,0.078
247917,38900,0.079
668776,13140,0.049
536303,41060,0.066
600138,36500,0.004
889556,35100,0.064
398300,42100,0.039
576407,40660,0.003
377503,17900,0.029
583942,50044,0.032
811871,50021,0.022
327111,15804,0.033
369350,25060,0.049
775101,44700,0.083
671470,17900,0.047
296420,12580,0.013
648887,38060,0.024
785775,10900,0.027
703227,29620,0.061
258927,33780,0.041
467902,38060,0.04
693664,11460,0.007
873287,14260,0.01
592740,39540,0.09
852673,36420,0.031
681909,22220,0.005
311184,31460,0.068
790296,25540,0.086
933099,15260,0.004
671286,14740,0.072
285164,42220,0.023
722295,15680,0.023
343434,39900,0.024
810839,36140,0.066
556052,12980,0.083
567278,31860,0.07
178635,38060,0.062
653881,27100,0.076
320451,18880,0.072
843338,40140,0.038
504640,27740,0.063
773542,26620,0.031
659731,39580,0.016
642451,50020,0.007
841333,31420,0.063
900304,37860,0.052
205787,14500,0.051
763584,48060,0.003
487558,28420,0.026
250931,12580,0.071
670214,16974,0.007
968950,11260,0.058
450048,21420,0.046
145703,30300,0.013
820947,49740,0.099
291016,12060,0.053
367544,27500,0.012
630627,50026,0.08
358372,21300,0.082
548780,28100,0.072
488781,31540,0.098
524946,46520,0.055
798575,20220,0.012
711561,38860,0.099
734677,29620,0.026
787412,50029,0.077
644958,12940,0.089
508540,45500,0.078
748765,12980,0.056
256569,50018,0.012
599219,14020,0.004
999782,25860,0.002
703066,24860,0.029
982528,15380,0.036
416107,13900,0.013
801198,26900,0.063
392752,34100,0.039
570010,17140,0.057
423319,28100,0.096
250686,48540,0.062
848964,20020,0.081
642937,31740,0.091
151946,45940,0.074
561174,27180,0.066
961814,46700,0.099
196164,15260,0.093
992409,25060,0.017
520247,44940,0.019
788224,42540,0.062
482188,19060,0.099
213103,10500,0.096
821086,50011,0.073
983254,43524,0.046
542336,23844,0.038
729975,26380,0.033
641417,40980,0.063
633495,27260,0.07
266640,28100,0.001
248552,10180,0.08
192657,34940,0.061
669468,14020,0.01
973257,26620,0.033
154901,48864,0.061
178656,24500,0.03
358815,22180,0.003
944476,19300,0.059
856971,42700,0.034
763074,29340,0.098
325679,50029,0.017
940518,49660,0.05
407962,25620,0.032
991591,31460,0.023
740415,18880,0.015
604837,42220,0.045
759288,42034,0.001
451151,12020,0.032
668591,46060,0.07
466721,42140,0.088
626855,25260,0.013
264720,20100,0.015
217482,36260,0.065
822479,22180,0.091
505059,24020,0.052
416702,26420,0.096
931013,35614,0.017
779308,44100,0.076
764046,11244,0.064
796801,25220,0.082
208539,50045,0.012
843131,45060,0.091
320708,42140,0.051
586140,10740,0.072
793161,38940,0.051
506092,16220,0.087
493533,46660,0.044
306074,50004,0.087
697975,50018,0.028
458754,39300,0.01
208363,11020,0.042
934434,24260,0.054
504876,20524,0.035
382724,18700,0.038
557232,39340,0.016
980294,44220,0.093
341992,41620,0.046
246565,21300,0.055
968406,18880,0.094
894659,29404,0.033
139709,49740,0.052
256916,24260,0.004
672302,19380,0.086
547282,37964,0.014
270903,45104,0.03
822620,16620,0.078
550944,27780,0.063
410753,16060,0.023
186814,45104,0.068
182940,34940,0.031
631381,33140,0.092
396017,50027,0.055
757802,27900,0.052
770347,29340,0.046
928079,32900,0.043
707522,19180,0.042
345284,42220,0.031
265439,35980,0.082
662095,16220,0.004
677423,19140,0.064
930607,50037,0.095
858108,36140,0.01
983762,16020,0.075
218746,50055,0.066
210668,38900,0.048
157332,24580,0.034
731580,10580,0.054
179418,41660,0.051
145661,21420,0.019
601610,50035,0.031
288100,16220,0.077
924465,50036,0.033
887400,50038,0.088
185939,27180,0.012
280363,37860,0.008
301016,50053,0.081
209177,12420,0.038
716281,36260,0.078
471325,20940,0.068
170828,30020,0.017
287671,21420,0.077
832511,18580,0.07
616938,19340,0.047
109433,50006,0.069
832806,10740,0.036
112572,50036,0.036
944187,46520,0.059
621049,31180,0.082
281056,47940,0.089
544265,15380,0.062
974176,17980,0.022
692516,23900,0.004
153286,50001,0.022
375906,50016,0.083
418285,42540,0.094
764821,15180,0.007
605778,28420,0.008
872895,30460,0.056
296648,18880,0.037
777502,20220,0.035
346313,15980,0.023
915420,40980,0.084
209418,39820,0.02
676104,42680,0.059
668238,27060,0.006
327777,12700,0.032
883981,33260,0.022
805380,41420,0.041
761600,42644,0.087
867967,36500,0.065
128404,44180,0.01
262118,45940,0.05
612977,17900,0.07
944821,29200,0.006
160916,22020,0.095
212314,29740,0.076
706587,23060,0.041
670633,11700,0.07
320364,36084,0.098
321515,11244,0.062
797235,38220,0.021
296939,23104,0.071
105551,47664,0.097
702328,30700,0.077
425114,47020,0.057
382168,19060,0.013
420750,29420,0.087
351656,16180,0.001
707554,36220,0.086
848379,31084,0.036
781935,41940,0.027
317934,30980,0.069
372123,26820,0.041
388181,27620,0.048
645669,30460,0.06
348669,48660,0.007
830721,42100,0.038
652149,10420,0.062
591969,22420,0.078
382905,42200,0.066
273936,29460,0.075
535045,18880,0.02
805909,29740,0.056
467208,50010,0.047
868246,42644,0.072
891288,41940,0.06
529616,48300,0.039
367070,21140,0.034
881147,19060,0.018
123603,45780,0.012
378421,14540,0.012
738143,45820,0.045
157758,37460,0.035
899162,50050,0.043
235939,27620,0.066
975160,33740,0.094
425312,37860,0.078
460646,36540,0.022
976154,50021,0.069
862799,16700,0.007
507770,32580,0.081
965797,30980,0.067
106207,50027,0.032
492440,42034,0.072
763571,50015,0.053
398891,13140,0.093
237839,50008,0.036
263129,10540,0.045
588778,40380,0.01
270725,28140,0.007
563525,50027,0.015
438896,27180,0.086
959586,18700,0.051
694679,46700,0.023
882679,24420,0.036
704146,30860,0.097
139833,24500,0.005
217008,34580,0.05
990148,47020,0.049
534762,43780,0.058
456815,31540,0.034
533048,15804,0.096
403578,29340,0.088
516313,12060,0.088
789640,35100,0.093
865616,15804,0.005
844077,16940,0.046
758799,14500,0.075
669657,41740,0.028
558414,31180,0.055
522392,44420,0.006
839975,43524,0.053
164423,27100,0.045
545249,18020,0.033
199628,36220,0.047
636925,50032,0.013
451296,28020,0.079
741166,29200,0.061
356454,41660,0.016
489698,50050,0.008
783194,29180,0.006
613322,41540,0.008
841998,38540,0.038
176683,29740,0.041
520429,15764,0.054
417934,42340,0.006
512905,13900,0.007
691809,21420,0.004
766652,22520,0.069
166230,48864,0.08
742953,40220,0.077
395629,28660,0.056
346586,29420,0.03
655633,29540,0.027
813034,45220,0.091
469654,39540,0.046
455870,24660,0.1
550453,40900,0.075
720069,15940,0.024
836292,46220,0.099
560901,30860,0.086
709391,33540,0.047
793369,30020,0.056
452499,29100,0.072
936240,47380,0.031
780006,50021,0.05
582856,19780,0.058
128855,46520,0.057
518008,31900,0.037
704267,50051,0.086
257119,35084,0.087
946134,39740,0.019
142492,40060,0.067
451268,36140,0.035
514305,50005,0.074
594245,49420,0.089
115899,32820,0.009
898294,19460,0.002
977387,41660,0.074
905161,19180,0.022
774799,48424,0.088
456160,35300,0.063
369976,44420,0.084
894571,50035,0.07
425574,42200,0.093
704450,31860,0.005
223229,50017,0.024
252397,34580,0.065
872416,27980,0.091
473458,35614,0.052
300666,45780,0.084
647911,40220,0.042
811665,50047,0.093
811846,48060,0.031
526104,41100,0.071
598570,41884,0.07
974550,14010,0.089
244712,15940,0.056
323796,36780,0.055
142239,31460,0.039
447537,49740,0.015
792102,11244,0.09
882141,33220,0.097
926120,36420,0.094
298884,50033,0.053
700858,35980,0.002
566064,11020,0.095
428075,27060,0.064
940657,22744,0.083
596073,15500,0.079
992677,11460,0.096
678259,36740,0.01
109536,38220,0.074
266864,17300,0.058
761039,27260,0.031
427758,38340,0.073
426694,19124,0.006
763385,22540,0.095
873814,46520,0.015
531816,50005,0.048
245049,44220,0.072
